Lipids,contrast,Sex,estimate_log2,SE,df,t_ratio,p_adj,raw_p,label1,label2,adj_method,Direction
PI(18:0_22:6),(4s2-) - 4s2M,F,-0.060154465589945486,0.266194336209317,15,-0.22597950973173275,0.8242676440694925,0.8242676440694925,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(18:0_22:6),(4s2-) - 4s2M,M,0.07561603230159387,0.3906664807772765,15,0.19355648877566092,0.8491198151800091,0.8491198151800091,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(40:5),(4s2-) - 4s2M,F,-0.04837057811786081,0.10783386065979103,15,-0.448565764240482,0.6601568212034106,0.6601568212034106,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(40:5),(4s2-) - 4s2M,M,-0.1374001673967355,0.15825684142078036,15,-0.8682099690806402,0.39895745497040214,0.39895745497040214,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:1/14:0)/SM(d16:1/16:0),(4s2-) - 4s2M,F,-0.0722792530561836,0.3551033503615737,15,-0.2035442723437764,0.8414452232025665,0.8414452232025665,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:1/14:0)/SM(d16:1/16:0),(4s2-) - 4s2M,M,0.0415443215151423,0.5211492407144637,15,0.07971674574098501,0.9375163543100948,0.9375163543100948,(4s2-),4s2M,BH,(4s2-) > 4s2M
Cer(d18:1/24:1),(4s2-) - 4s2M,F,0.025826377480134777,0.27249364855420966,15,0.09477790626373774,0.9257457554348543,0.9257457554348543,(4s2-),4s2M,BH,(4s2-) > 4s2M
Cer(d18:1/24:1),(4s2-) - 4s2M,M,0.12027373583374634,0.3999113438353732,15,0.3007509981593771,0.7677328269805486,0.7677328269805486,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(16:0_18:1),(4s2-) - 4s2M,F,0.14600913310757133,0.24377719419883628,15,0.5989450062686312,0.5581474507610986,0.5581474507610986,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(16:0_18:1),(4s2-) - 4s2M,M,0.26706357364788624,0.3577671107041562,15,0.7464732381974757,0.4669209515203797,0.4669209515203797,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:3),(4s2-) - 4s2M,F,-0.3924138056291029,0.40809572956695667,15,-0.9615729281105334,0.35150978161530533,0.35150978161530533,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:3),(4s2-) - 4s2M,M,0.13230971780055378,0.598920791330413,15,0.22091354936376065,0.8281386433500673,0.8281386433500673,(4s2-),4s2M,BH,(4s2-) > 4s2M
LPC(16:0),(4s2-) - 4s2M,F,0.031492192195990476,0.16901306563946877,15,0.18632992707894094,0.8546825879669059,0.8546825879669059,(4s2-),4s2M,BH,(4s2-) > 4s2M
LPC(16:0),(4s2-) - 4s2M,M,0.4430454020760095,0.24804336748483788,15,1.7861610514665,0.09429872827363603,0.09429872827363603,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(O-18:0/22:6),(4s2-) - 4s2M,F,-1.8069565752461263,0.8732402674077546,15,-2.0692547546051014,0.05620726774563895,0.05620726774563895,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-18:0/22:6),(4s2-) - 4s2M,M,-1.6186361038069754,1.281566343593959,15,-1.2630138984984227,0.22586473994677178,0.22586473994677178,(4s2-),4s2M,BH,4s2M > (4s2-)
PA(36:4),(4s2-) - 4s2M,F,-0.10069093345260696,0.3743122366867735,15,-0.269002516038143,0.7915925798937818,0.7915925798937818,(4s2-),4s2M,BH,4s2M > (4s2-)
PA(36:4),(4s2-) - 4s2M,M,-0.05324537324473395,0.5493401786854945,15,-0.09692604930544818,0.9240683314539748,0.9240683314539748,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(48:2),(4s2-) - 4s2M,F,-0.820426817467874,0.577605678289961,15,-1.4203925762932261,0.17594529202555279,0.17594529202555279,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(48:2),(4s2-) - 4s2M,M,0.1854657400648253,0.8476933838181824,15,0.21878870781018736,0.8297636539574935,0.8297636539574935,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(16:0_18:0),(4s2-) - 4s2M,F,-0.4867828753390425,1.085645498092785,15,-0.4483810564260632,0.6602871126409707,0.6602871126409707,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(16:0_18:0),(4s2-) - 4s2M,M,-0.4805307954154612,1.593291999188513,15,-0.30159618931131427,0.7671008288441981,0.7671008288441981,(4s2-),4s2M,BH,4s2M > (4s2-)
AC(18:1),(4s2-) - 4s2M,F,-0.06160963775174189,0.2055616686234618,15,-0.2997136487765894,0.7685087457106972,0.7685087457106972,(4s2-),4s2M,BH,4s2M > (4s2-)
AC(18:1),(4s2-) - 4s2M,M,0.07741326690809787,0.30168205232092293,15,0.25660547690038676,0.8009695346941237,0.8009695346941237,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(P-18:1/20:4),(4s2-) - 4s2M,F,-0.18264163430950558,0.2675615617037676,15,-0.6826153695115533,0.5052561541229327,0.5052561541229327,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:1/20:4),(4s2-) - 4s2M,M,-0.07530926986906313,0.3926730192331736,15,-0.1917862093406108,0.8504817651325906,0.8504817651325906,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(48:0),(4s2-) - 4s2M,F,0.10232795917763517,0.13941853796477266,15,0.7339623601811884,0.47428887381394835,0.47428887381394835,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(48:0),(4s2-) - 4s2M,M,-0.335146967399062,0.20461047502897436,15,-1.6379756087834834,0.12222801836890967,0.12222801836890967,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:0_22:5),(4s2-) - 4s2M,F,-0.01748530884070097,0.19889807137795032,15,-0.08791090189846544,0.9311104066536696,0.9311104066536696,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:0_22:5),(4s2-) - 4s2M,M,0.02515160325977441,0.2919025651902347,15,0.08616437900565536,0.9324753893423012,0.9324753893423012,(4s2-),4s2M,BH,(4s2-) > 4s2M
LPC(18:1),(4s2-) - 4s2M,F,-0.04810855542209837,0.10034568319297124,15,-0.47942825133376693,0.6385489477217607,0.6385489477217607,(4s2-),4s2M,BH,4s2M > (4s2-)
LPC(18:1),(4s2-) - 4s2M,M,0.28167351198597856,0.14726720137037044,15,1.9126696872413718,0.07507819623239224,0.07507819623239224,(4s2-),4s2M,BH,(4s2-) > 4s2M
PI(38:6),(4s2-) - 4s2M,F,-0.142998601153575,0.35474708992246223,15,-0.403100138706791,0.6925616728371885,0.6925616728371885,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(38:6),(4s2-) - 4s2M,M,0.22526237920242892,0.5206263933317217,15,0.43267568084836033,0.6714067349827275,0.6714067349827275,(4s2-),4s2M,BH,(4s2-) > 4s2M
PS(36:2),(4s2-) - 4s2M,F,0.18968146529341434,0.592402405078423,15,0.3201902349945795,0.7532409477353462,0.7532409477353462,(4s2-),4s2M,BH,(4s2-) > 4s2M
PS(36:2),(4s2-) - 4s2M,M,-0.06339913319733337,0.8694090418738287,15,-0.07292210012066339,0.9428316106415485,0.9428316106415485,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(36:3),(4s2-) - 4s2M,F,-0.1448698429826509,0.7539964688249736,15,-0.19213597009070313,0.8502126404237111,0.8502126404237111,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(36:3),(4s2-) - 4s2M,M,-0.1015650389916885,1.1065642912955265,15,-0.0917841283968957,0.92808411720128,0.92808411720128,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-16:0/22:6),(4s2-) - 4s2M,F,-0.0860026512809668,0.1287190332413337,15,-0.6681424581531894,0.5141929881555783,0.5141929881555783,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-16:0/22:6),(4s2-) - 4s2M,M,-0.22712832415244694,0.18890789504215252,15,-1.2023230903174587,0.2478754088418041,0.2478754088418041,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(34:1),(4s2-) - 4s2M,F,-0.16548295152016693,0.274601367918043,15,-0.6026297420687163,0.5557568896357671,0.5557568896357671,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(34:1),(4s2-) - 4s2M,M,0.11921301616875615,0.4030046301842135,15,0.29581053724932105,0.7714304887925052,0.7714304887925052,(4s2-),4s2M,BH,(4s2-) > 4s2M
HexCer(d18:2/24:0),(4s2-) - 4s2M,F,-0.12281432052598001,0.3890412633145146,15,-0.31568456127157035,0.75659161723702,0.75659161723702,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:2/24:0),(4s2-) - 4s2M,M,-0.5336655199290128,0.5709564800684426,15,-0.9346868606606241,0.364753719338632,0.364753719338632,(4s2-),4s2M,BH,4s2M > (4s2-)
PS(40:5),(4s2-) - 4s2M,F,-0.22048616035539362,0.301362311489196,15,-0.7316315011849056,0.47566931465612594,0.47566931465612594,(4s2-),4s2M,BH,4s2M > (4s2-)
PS(40:5),(4s2-) - 4s2M,M,0.19025706360284536,0.44227895809102835,15,0.4301743506497257,0.673185144667616,0.673185144667616,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(O-38:4),(4s2-) - 4s2M,F,-0.0083102702061826,0.18561880199658426,15,-0.04477062731142681,0.9648807198709857,0.9648807198709857,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-38:4),(4s2-) - 4s2M,M,0.0952888998862301,0.27241392576091034,15,0.3497945254453047,0.7313557123595567,0.7313557123595567,(4s2-),4s2M,BH,(4s2-) > 4s2M
FA(16:0),(4s2-) - 4s2M,F,0.04732589086798307,0.3534536581464723,15,0.13389560350333415,0.895265071014961,0.895265071014961,(4s2-),4s2M,BH,(4s2-) > 4s2M
FA(16:0),(4s2-) - 4s2M,M,-0.08615499039401307,0.5187281544463751,15,-0.16608890351433503,0.8703049823970558,0.8703049823970558,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(50:0),(4s2-) - 4s2M,F,-0.004554345760426806,0.13527788130079027,15,-0.03366659587386811,0.9735869314837586,0.9735869314837586,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(50:0),(4s2-) - 4s2M,M,-0.22959062474978947,0.1985336523960803,15,-1.1564317785870861,0.26559110856457036,0.26559110856457036,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:5),(4s2-) - 4s2M,F,-0.34336923400206043,0.3798026737300432,15,-0.9040727139433489,0.38024773254344746,0.38024773254344746,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:5),(4s2-) - 4s2M,M,-0.03780873746441207,0.5573979373447048,15,-0.06783078108348019,0.9468162586368971,0.9468162586368971,(4s2-),4s2M,BH,4s2M > (4s2-)
LPC(18:0),(4s2-) - 4s2M,F,0.04646360328552682,0.3435020594532277,15,0.13526440965007794,0.8942012796073053,0.8942012796073053,(4s2-),4s2M,BH,(4s2-) > 4s2M
LPC(18:0),(4s2-) - 4s2M,M,0.26127762017189116,0.5041232004305971,15,0.5182812851079275,0.6118223427128411,0.6118223427128411,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(44:2),(4s2-) - 4s2M,F,-0.11393365975525334,0.20307320400650972,15,-0.5610472357130933,0.5830502450530983,0.5830502450530983,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(44:2),(4s2-) - 4s2M,M,-0.08383708366009184,0.29802998470638514,15,-0.281304190726604,0.7823205084586895,0.7823205084586895,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/22:5),(4s2-) - 4s2M,F,0.12066922415764976,0.36390487376906716,15,0.3315955153549992,0.7447823620445617,0.7447823620445617,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(P-18:0/22:5),(4s2-) - 4s2M,M,0.07565074924507688,0.5340663456538435,15,0.14165047069659414,0.8892410480353334,0.8892410480353334,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(18:0_18:1),(4s2-) - 4s2M,F,-0.11094574067669385,0.18435943854743156,15,-0.6017904022209852,0.5563009466238029,0.5563009466238029,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(18:0_18:1),(4s2-) - 4s2M,M,-0.07818100909522369,0.2705656855101743,15,-0.2889538965290696,0.7765717899840097,0.7765717899840097,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(O-32:1),(4s2-) - 4s2M,F,0.07165258457027186,0.23061899685729373,15,0.31069680098647834,0.76030668437008,0.76030668437008,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(O-32:1),(4s2-) - 4s2M,M,-0.014153863456935162,0.338456156451729,15,-0.04181889791965951,0.9671946454594832,0.9671946454594832,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(52:4),(4s2-) - 4s2M,F,-0.7978481410865467,0.7172558281798711,15,-1.1123620188785206,0.28349281208019733,0.28349281208019733,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(52:4),(4s2-) - 4s2M,M,0.30113077988553194,1.0526437722239324,15,0.2860709271564202,0.7787367645660411,0.7787367645660411,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(O-38:5),(4s2-) - 4s2M,F,-0.10829471543081323,0.26098471138737317,15,-0.41494658769522347,0.6840550529590724,0.6840550529590724,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-38:5),(4s2-) - 4s2M,M,0.006861522960120901,0.38302084178908113,15,0.017914228708993726,0.985943393374544,0.985943393374544,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(37:1),(4s2-) - 4s2M,F,0.016720834984691596,0.19558998031129557,15,0.08548922065475532,0.9330031135439294,0.9330031135439294,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(37:1),(4s2-) - 4s2M,M,0.2955573780024481,0.28704761480509755,15,1.0296458244501652,0.31949397491130044,0.31949397491130044,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:1),(4s2-) - 4s2M,F,-0.08832029362629282,0.2754915146044886,15,-0.3205917022638265,0.7529426417147056,0.7529426417147056,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:1),(4s2-) - 4s2M,M,-0.12299125798081775,0.4043110083676164,15,-0.3041996271073307,0.7651551634494161,0.7651551634494161,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(18:0_18:1),(4s2-) - 4s2M,F,-0.1645048838260744,0.14223335015028904,15,-1.156584469480979,0.26553060747289475,0.26553060747289475,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(18:0_18:1),(4s2-) - 4s2M,M,-0.055354995590499584,0.20874148993419,15,-0.2651844422876898,0.7944770536463056,0.7944770536463056,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:1/22:4),(4s2-) - 4s2M,F,-0.01645455156612807,0.17708640740733989,15,-0.09291820759725944,0.9271982357313391,0.9271982357313391,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:1/22:4),(4s2-) - 4s2M,M,-0.07437361739146439,0.25989179394454404,15,-0.28617147260653525,0.7786612276625536,0.7786612276625536,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(50:3),(4s2-) - 4s2M,F,-1.0847399729611562,0.5779390736080485,15,-1.8769105992248831,0.08012010433610631,0.08012010433610631,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(50:3),(4s2-) - 4s2M,M,0.387957639158621,0.8481826743774017,15,0.4573986841259127,0.6539394768717302,0.6539394768717302,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(56:6),(4s2-) - 4s2M,F,0.7433925766676055,0.5000112501964736,15,1.4867517008377271,0.15779658430037857,0.15779658430037857,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(56:6),(4s2-) - 4s2M,M,-0.24149582322362267,0.7338158964798656,15,-0.3290959277144098,0.7466332930012298,0.7466332930012298,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(37:4),(4s2-) - 4s2M,F,-0.03870839839175305,0.8769715211401891,15,-0.04413871768769249,0.9653760610193138,0.9653760610193138,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(37:4),(4s2-) - 4s2M,M,-0.6706240814638915,1.2870423269875013,15,-0.5210582957544053,0.6099330925173356,0.6099330925173356,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/20:3),(4s2-) - 4s2M,F,-0.2526007186484621,0.358730719584542,15,-0.7041513448890226,0.4921264442898038,0.4921264442898038,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/20:3),(4s2-) - 4s2M,M,0.016327946761934567,0.526472763329545,15,0.031013848957109506,0.9756673973358541,0.9756673973358541,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(43:1),(4s2-) - 4s2M,F,-0.0784817970022564,0.19035727061295288,15,-0.4122868370067715,0.6859611558449294,0.6859611558449294,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(43:1),(4s2-) - 4s2M,M,-0.2687725769742819,0.279368096480661,15,-0.9620732659174182,0.3512665374670767,0.3512665374670767,(4s2-),4s2M,BH,4s2M > (4s2-)
FA(20:4),(4s2-) - 4s2M,F,-0.02641540797735925,0.23934221836305153,15,-0.11036668815900443,0.9135816933063748,0.9135816933063748,(4s2-),4s2M,BH,4s2M > (4s2-)
FA(20:4),(4s2-) - 4s2M,M,0.7327926572182499,0.3512583456163224,15,2.0861928730333297,0.054450115398898366,0.054450115398898366,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(P-16:0/20:4),(4s2-) - 4s2M,F,0.013481184750241045,0.0888632708224659,15,0.1517070509049146,0.8814395888408266,0.8814395888408266,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(P-16:0/20:4),(4s2-) - 4s2M,M,0.010234050845604985,0.13041562708258597,15,0.07847258089035795,0.9384894069241138,0.9384894069241138,(4s2-),4s2M,BH,(4s2-) > 4s2M
Cer(d18:2/18:0),(4s2-) - 4s2M,F,-0.34405781619574455,0.26257867226955955,15,-1.3103037395304507,0.2098036043885467,0.2098036043885467,(4s2-),4s2M,BH,4s2M > (4s2-)
Cer(d18:2/18:0),(4s2-) - 4s2M,M,-0.2802147123005578,0.3853601368214546,15,-0.7271502304619202,0.4783301422785269,0.4783301422785269,(4s2-),4s2M,BH,4s2M > (4s2-)
DG(16:0_20:4),(4s2-) - 4s2M,F,-0.11202347267893065,0.4204713419095746,15,-0.26642356211525614,0.7935405828760245,0.7935405828760245,(4s2-),4s2M,BH,4s2M > (4s2-)
DG(16:0_20:4),(4s2-) - 4s2M,M,0.5311261951471402,0.6170832247998939,15,0.8607043163738124,0.4029493561862991,0.4029493561862991,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(44:3),(4s2-) - 4s2M,F,-0.17504062653995267,0.3131441504856795,15,-0.5589777943112417,0.5844264044407884,0.5844264044407884,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(44:3),(4s2-) - 4s2M,M,0.3224361518927937,0.459569970527226,15,0.7016040485040609,0.49366885464073695,0.49366885464073695,(4s2-),4s2M,BH,(4s2-) > 4s2M
LPE(18:0),(4s2-) - 4s2M,F,0.09483797476606964,0.28071858402101174,15,0.33784002971093297,0.7401654519884214,0.7401654519884214,(4s2-),4s2M,BH,(4s2-) > 4s2M
LPE(18:0),(4s2-) - 4s2M,M,0.2786046056615299,0.41198224902138403,15,0.6762539073548017,0.5091731335647147,0.5091731335647147,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(O-36:0),(4s2-) - 4s2M,F,-0.22575134028677898,0.21247365717332015,15,-1.0624909614212923,0.3048201024400635,0.3048201024400635,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(O-36:0),(4s2-) - 4s2M,M,-0.041055609273335875,0.3118260782246998,15,-0.13166188507091917,0.8970014891538719,0.8970014891538719,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(39:6),(4s2-) - 4s2M,F,0.08666453874944478,0.2113164816703869,15,0.4101172708554972,0.6875176033720125,0.6875176033720125,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(39:6),(4s2-) - 4s2M,M,0.006365504149552989,0.31012780887828845,15,0.020525421994811083,0.9838947777474536,0.9838947777474536,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(O-16:0/20:4),(4s2-) - 4s2M,F,-0.01809630100783719,0.2251753403205241,15,-0.08036537651981851,0.9370091054247773,0.9370091054247773,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-16:0/20:4),(4s2-) - 4s2M,M,0.04265223503061579,0.33046705280638417,15,0.12906652771707658,0.8990197161627324,0.8990197161627324,(4s2-),4s2M,BH,(4s2-) > 4s2M
AC(14:0),(4s2-) - 4s2M,F,-0.10784900281948429,0.16048195829291015,15,-0.6720319465608671,0.51178240123706,0.51178240123706,(4s2-),4s2M,BH,4s2M > (4s2-)
AC(14:0),(4s2-) - 4s2M,M,-0.08584638026804708,0.23552312482425578,15,-0.3644923628289346,0.7205777155685841,0.7205777155685841,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d17:1/16:0),(4s2-) - 4s2M,F,0.08023199138703063,0.4383397808640558,15,0.18303607130723398,0.8572207557203733,0.8572207557203733,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(d17:1/16:0),(4s2-) - 4s2M,M,0.2183448728237946,0.6433069238565172,15,0.3394101084982168,0.7390062210102948,0.7390062210102948,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(P-16:0/20:5),(4s2-) - 4s2M,F,-0.7095984236429621,0.9882983961144927,15,-0.718000177307539,0.4837909020292367,0.4837909020292367,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(P-16:0/20:5),(4s2-) - 4s2M,M,-0.015091874034321995,1.4504255119247802,15,-0.01040513553453317,0.9918351814783026,0.9918351814783026,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(16:0_16:1),(4s2-) - 4s2M,F,0.009567014546258489,0.23592158518985565,15,0.040551671177351256,0.9681881470976402,0.9681881470976402,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(16:0_16:1),(4s2-) - 4s2M,M,-0.11748393539122629,0.34623822857389347,15,-0.33931532019189814,0.7390761872250093,0.7390761872250093,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(36:2),(4s2-) - 4s2M,F,-0.7087273317153643,0.8168396198191676,15,-0.8676456363273156,0.39925668172782813,0.39925668172782813,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(36:2),(4s2-) - 4s2M,M,-0.7830799209518989,1.1987928224861817,15,-0.6532237316268428,0.5234992602656052,0.5234992602656052,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(O-18:0/18:1),(4s2-) - 4s2M,F,-0.06668011860569138,0.14441239934738673,15,-0.46173402635109684,0.6508975256289313,0.6508975256289313,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(O-18:0/18:1),(4s2-) - 4s2M,M,-0.07626588159642363,0.21193945985869406,15,-0.3598474849717566,0.72397734646237355,0.72397734646237355,(4s2-),4s2M,BH,4s2M > (4s2-)
DG(16:0_22:6),(4s2-) - 4s2M,F,-0.05015416998901989,0.3162149830671806,15,-0.15860782276203694,0.8760935472690073,0.8760935472690073,(4s2-),4s2M,BH,4s2M > (4s2-)
DG(16:0_22:6),(4s2-) - 4s2M,M,0.4779939161029565,0.4640767206510449,15,1.0299889971476859,0.3193380655146448,0.3193380655146448,(4s2-),4s2M,BH,(4s2-) > 4s2M
DG(16:0_18:1),(4s2-) - 4s2M,F,0.022033888136867213,0.3528839410691263,15,0.06243947534169883,0.9510372844944075,0.9510372844944075,(4s2-),4s2M,BH,(4s2-) > 4s2M
DG(16:0_18:1),(4s2-) - 4s2M,M,0.4531659586797604,0.5178920383636104,15,0.8750201298935474,0.39535823747205723,0.39535823747205723,(4s2-),4s2M,BH,(4s2-) > 4s2M
PA(36:2),(4s2-) - 4s2M,F,-0.6755446057647585,0.5776800366572916,15,-1.1694096435697414,0.26048613855315156,0.26048613855315156,(4s2-),4s2M,BH,4s2M > (4s2-)
PA(36:2),(4s2-) - 4s2M,M,0.06400975195019215,0.8478025120667206,15,0.07550078118328893,0.9408140376246386,0.9408140376246386,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(38:2),(4s2-) - 4s2M,F,-0.16814355471820064,0.3276324216999902,15,-0.5132079232139243,0.6152811978774612,0.6152811978774612,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(38:2),(4s2-) - 4s2M,M,-0.056620987287516335,0.4808329395612131,15,-0.11775604919909635,0.9078233058163394,0.9078233058163394,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(58:10),(4s2-) - 4s2M,F,0.014994436185832585,0.2984288996681289,15,0.05024458489947626,0.9605904434358314,0.9605904434358314,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(58:10),(4s2-) - 4s2M,M,0.22526033515221872,0.4379738865063887,15,0.5143236665296775,0.6145197067965767,0.6145197067965767,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(P-16:0/22:6),(4s2-) - 4s2M,F,0.0746629229175192,0.20295243666554602,15,0.36788384581240297,0.7180992931486411,0.7180992931486411,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(P-16:0/22:6),(4s2-) - 4s2M,M,-0.184004965933236,0.29785274670516027,15,-0.6177715934088048,0.5459914270723396,0.5459914270723396,(4s2-),4s2M,BH,4s2M > (4s2-)
Cer(d18:1/22:0),(4s2-) - 4s2M,F,0.006597078058675102,0.1791876598110143,15,0.03681658695488802,0.9711167513267407,0.9711167513267407,(4s2-),4s2M,BH,(4s2-) > 4s2M
Cer(d18:1/22:0),(4s2-) - 4s2M,M,-0.05554885549887578,0.2629755893906004,15,-0.2112319840316756,0.8355492524710014,0.8355492524710014,(4s2-),4s2M,BH,4s2M > (4s2-)
Cer(d18:1/20:0),(4s2-) - 4s2M,F,0.015061699012702741,0.1969142569118758,15,0.0764886161566414,0.9400412607484645,0.9400412607484645,(4s2-),4s2M,BH,(4s2-) > 4s2M
Cer(d18:1/20:0),(4s2-) - 4s2M,M,0.02830602131705598,0.28899112151711703,15,0.0979477195301289,0.9232706682793326,0.9232706682793326,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:7),(4s2-) - 4s2M,F,-0.36329550841857805,1.0261656542482396,15,-0.3540320287612094,0.7282422063247591,0.7282422063247591,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:7),(4s2-) - 4s2M,M,-0.9844789167297845,1.5059994534385586,15,-0.6537046972241475,0.5231977542965032,0.5231977542965032,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:2/16:0),(4s2-) - 4s2M,F,-0.10364537278376204,0.25135426311544773,15,-0.4123477815697816,0.6859174553583283,0.6859174553583283,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:2/16:0),(4s2-) - 4s2M,M,-0.10120625462156116,0.36888720773706923,15,-0.2743555550283481,0.787553774275777,0.787553774275777,(4s2-),4s2M,BH,4s2M > (4s2-)
SHexCer(d18:1/24:1(OH)),(4s2-) - 4s2M,F,-0.002830768467489697,0.30852630652571456,15,-0.00917512836868503,0.9928003264794744,0.9928003264794744,(4s2-),4s2M,BH,4s2M > (4s2-)
SHexCer(d18:1/24:1(OH)),(4s2-) - 4s2M,M,-0.29142710719171805,0.45279282840501517,15,-0.6436212963405014,0.5295393161617178,0.5295393161617178,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(41:2),(4s2-) - 4s2M,F,-0.6987942694563767,0.6065129262177051,15,-1.1521506620050956,0.2672916878170154,0.2672916878170154,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(41:2),(4s2-) - 4s2M,M,0.3632987316220661,0.8901176253618037,15,0.40814687999734534,0.6889324290565562,0.6889324290565562,(4s2-),4s2M,BH,(4s2-) > 4s2M
